Order ID,Order Date,CustomerName,State,City,Order ID.1,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Year,Month,Quarter,Day,Weekday,Profit_Margin_%,Avg_Price,Order_Type,Profit_Status,Customer_Total_Spend,Total_Orders,Customer_Total_Profit,Customer_Segment,Profit_Category,Average_Customer_Spend,Estimated_CLV,Discount_Impact,Sales_Performance
B-25912,2018-12-16,Preksha,Delhi,Delhi,B-25961,48,16,3,Clothing,Shirt,COD,2018.0,December,4.0,16.0,Sunday,33.33,16.0,Low Value,Profit,48,1,16,Low Value,Medium Profit,48.0,48.0,Low,Average
B-25824,2018-10-20,Shyam,Madhya Pradesh,Indore,B-26023,66,22,3,Clothing,Stole,UPI,2018.0,October,4.0,20.0,Saturday,33.33,22.0,Low Value,Profit,66,1,22,Low Value,Medium Profit,66.0,66.0,Low,Average
B-25711,2018-07-06,Sakshi,Madhya Pradesh,Bhopal,B-25809,53,24,1,Clothing,Hankerchief,Debit Card,2018.0,July,3.0,6.0,Friday,45.28,53.0,Low Value,Profit,1328,2,381,Low Value,Medium Profit,664.0,1328.0,Low,Average
B-25864,2018-11-15,Aromal,Maharashtra,Mumbai,B-25621,233,-10,5,Electronics,Electronic Games,COD,2018.0,November,4.0,15.0,Thursday,-4.29,46.6,Low Value,Loss,233,1,-10,Low Value,Loss,233.0,233.0,High,Average
B-25917,2018-12-21,Sanjay,Maharashtra,Mumbai,B-25854,53,-2,3,Clothing,Saree,Debit Card,2018.0,December,4.0,21.0,Friday,-3.77,17.67,Low Value,Loss,683,3,-6,Low Value,Loss,227.67,683.01,High,Average
B-26049,2018-03-05,Lisha,Madhya Pradesh,Bhopal,B-26057,54,8,4,Clothing,T-shirt,Debit Card,2018.0,March,1.0,5.0,Monday,14.81,13.5,Low Value,Profit,63,2,7,Low Value,Medium Profit,31.5,63.0,Low,Average
B-25920,2018-12-24,Jayanti,Uttar Pradesh,Prayagraj,B-25688,352,-345,5,Clothing,Saree,Credit Card,2018.0,December,4.0,24.0,Monday,-98.01,70.4,Low Value,Loss,352,1,-345,Low Value,Loss,352.0,352.0,High,Average
B-25699,2018-06-24,Kritika,Uttar Pradesh,Lucknow,B-25885,349,0,7,Clothing,Stole,Credit Card,2018.0,June,2.0,24.0,Sunday,0.0,49.86,Low Value,Break Even,349,1,0,Low Value,Loss,349.0,349.0,Low,Average
B-25735,2018-07-30,Arindam,Uttar Pradesh,Lucknow,B-25753,341,-85,6,Clothing,Trousers,Credit Card,2018.0,July,3.0,30.0,Monday,-24.93,56.83,Low Value,Loss,341,1,-85,Low Value,Loss,341.0,341.0,High,Average
B-25701,2018-06-26,Maithilee,Madhya Pradesh,Indore,B-25981,54,12,3,Clothing,Saree,Debit Card,2018.0,June,2.0,26.0,Tuesday,22.22,18.0,Low Value,Profit,54,1,12,Low Value,Medium Profit,54.0,54.0,Low,Average
B-26092,2018-03-27,Ramesh,Gujarat,Ahmedabad,B-26055,57,7,2,Clothing,Shirt,UPI,2018.0,March,1.0,27.0,Tuesday,12.28,28.5,Low Value,Profit,539,3,144,Low Value,Medium Profit,179.67,539.01,Low,Average
B-26082,2018-03-23,Jitesh,Uttar Pradesh,Lucknow,B-25714,340,20,7,Clothing,Shirt,Credit Card,2018.0,March,1.0,23.0,Friday,5.88,48.57,Low Value,Profit,1027,3,-13,Low Value,Medium Profit,342.33,1026.99,Low,Average
B-25818,2018-10-14,Sandeep,Madhya Pradesh,Indore,B-26055,227,48,5,Clothing,Stole,COD,2018.0,October,4.0,14.0,Sunday,21.15,45.4,Low Value,Profit,227,1,48,Low Value,Medium Profit,227.0,227.0,Low,Average
B-25846,2018-11-03,Soodesh,Punjab,Chandigarh,B-25989,330,81,1,Furniture,Bookcases,Credit Card,2018.0,November,4.0,3.0,Saturday,24.55,330.0,Low Value,Profit,330,1,81,Low Value,Medium Profit,330.0,330.0,Low,Average
B-26011,2018-02-12,Bharat,Gujarat,Ahmedabad,B-25710,216,-38,6,Furniture,Furnishings,UPI,2018.0,February,1.0,12.0,Monday,-17.59,36.0,Low Value,Loss,290,3,-12,Low Value,Loss,96.67,290.01,High,Average
B-25631,2018-04-24,Ritu,Haryana,Chandigarh,B-25773,224,-143,3,Furniture,Chairs,COD,2018.0,April,2.0,24.0,Tuesday,-63.84,74.67,Low Value,Loss,522,2,-69,Low Value,Loss,261.0,522.0,High,Average
B-25606,2018-04-06,Hazel,Karnataka,Bangalore,B-25661,55,-33,2,Furniture,Chairs,Debit Card,2018.0,April,2.0,6.0,Friday,-60.0,27.5,Low Value,Loss,583,3,-70,Low Value,Loss,194.33,582.99,High,Average
B-25746,2018-08-10,Shivam,Maharashtra,Pune,B-26021,49,21,1,Clothing,Stole,UPI,2018.0,August,3.0,10.0,Friday,42.86,49.0,Low Value,Profit,906,2,-253,Low Value,Medium Profit,453.0,906.0,Low,Average
B-26005,2018-02-08,Parnavi,West Bengal,Kolkata,B-26057,224,87,3,Clothing,Trousers,COD,2018.0,February,1.0,8.0,Thursday,38.84,74.67,Low Value,Profit,224,1,87,Low Value,Medium Profit,224.0,224.0,Low,Average
B-25844,2018-11-03,Swati,Madhya Pradesh,Indore,B-25858,223,27,2,Furniture,Bookcases,COD,2018.0,November,4.0,3.0,Saturday,12.11,111.5,Low Value,Profit,223,1,27,Low Value,Medium Profit,223.0,223.0,Low,Average
B-25869,2018-11-19,Parakh,Nagaland,Kohima,B-25857,324,39,8,Electronics,Accessories,Credit Card,2018.0,November,4.0,19.0,Monday,12.04,40.5,Low Value,Profit,324,1,39,Low Value,Medium Profit,324.0,324.0,Low,Average
B-26066,2018-03-16,Priyanka,Maharashtra,Pune,B-25656,56,18,2,Clothing,Hankerchief,Debit Card,2018.0,March,1.0,16.0,Friday,32.14,28.0,Low Value,Profit,2559,4,468,Low Value,Medium Profit,639.75,2559.0,Low,Average
B-25865,2018-11-15,Arun,Madhya Pradesh,Indore,B-25999,223,62,7,Clothing,Shirt,COD,2018.0,November,4.0,15.0,Thursday,27.8,31.86,Low Value,Profit,223,1,62,Low Value,Medium Profit,223.0,223.0,Low,Average
B-26039,2018-02-25,Hemant,Kerala,Thiruvananthapuram,B-25856,10,2,2,Clothing,Skirt,COD,2018.0,February,1.0,25.0,Sunday,20.0,5.0,Low Value,Profit,1640,2,804,Low Value,Medium Profit,820.0,1640.0,Low,Average
B-25916,2018-12-20,Utkarsh,Gujarat,Surat,B-25926,57,6,5,Clothing,Leggings,Debit Card,2018.0,December,4.0,20.0,Thursday,10.53,11.4,Low Value,Profit,57,1,6,Low Value,Medium Profit,57.0,57.0,Low,Average
B-26090,2018-03-27,Sagar,Nagaland,Kohima,B-25728,322,-113,4,Clothing,Saree,Credit Card,2018.0,March,1.0,27.0,Tuesday,-35.09,80.5,Low Value,Loss,929,3,-65,Low Value,Loss,309.67,929.01,High,Average
B-25988,2018-01-31,Nirja,Delhi,Delhi,B-26076,219,4,2,Clothing,Saree,COD,2018.0,January,1.0,31.0,Wednesday,1.83,109.5,Low Value,Profit,219,1,4,Low Value,Medium Profit,219.0,219.0,Low,Average
B-25906,2018-12-11,Abhijit,Delhi,Delhi,B-25913,103,21,7,Clothing,Stole,UPI,2018.0,December,4.0,11.0,Tuesday,20.39,14.71,Low Value,Profit,103,1,21,Low Value,Medium Profit,103.0,103.0,Low,Average
B-26017,2018-02-14,Sonakshi,Jammu and Kashmir,Kashmir,B-25703,47,-27,4,Clothing,Saree,COD,2018.0,February,1.0,14.0,Wednesday,-57.45,11.75,Low Value,Loss,614,3,-49,Low Value,Loss,204.67,614.01,High,Average
B-25644,2018-04-30,Mayank,Maharashtra,Mumbai,B-25858,219,0,1,Clothing,Saree,COD,2018.0,April,2.0,30.0,Monday,0.0,219.0,Low Value,Break Even,961,2,198,Low Value,Loss,480.5,961.0,Low,Average
B-25679,2018-06-04,Avni,Maharashtra,Mumbai,B-25727,57,-48,6,Clothing,Leggings,Debit Card,2018.0,June,2.0,4.0,Monday,-84.21,9.5,Low Value,Loss,57,1,-48,Low Value,Loss,57.0,57.0,High,Average
B-25723,2018-07-18,Wale,Maharashtra,Mumbai,B-26020,319,102,6,Electronics,Accessories,Credit Card,2018.0,July,3.0,18.0,Wednesday,31.97,53.17,Low Value,Profit,319,1,102,Low Value,Medium Profit,319.0,319.0,Low,Average
B-25605,2018-04-05,Kasheen,West Bengal,Kolkata,B-26003,315,-8,3,Furniture,Chairs,Credit Card,2018.0,April,2.0,5.0,Thursday,-2.54,105.0,Low Value,Loss,1097,3,21,Low Value,Loss,365.67,1097.01,High,Average
B-25792,2018-09-24,Abhishek,Maharashtra,Mumbai,B-25925,314,-41,3,Electronics,Electronic Games,Credit Card,2018.0,September,3.0,24.0,Monday,-13.06,104.67,Low Value,Loss,1144,4,136,Low Value,Loss,286.0,1144.0,High,Average
B-25680,2018-06-04,Aayushi,Madhya Pradesh,Indore,B-26087,311,40,1,Electronics,Electronic Games,EMI,2018.0,June,2.0,4.0,Monday,12.86,311.0,Low Value,Profit,774,3,74,Low Value,Medium Profit,258.0,774.0,Low,Average
B-25931,2018-01-04,Sidharth,Maharashtra,Mumbai,B-25810,307,74,3,Electronics,Accessories,EMI,2018.0,January,1.0,4.0,Thursday,24.1,102.33,Low Value,Profit,307,1,74,Low Value,Medium Profit,307.0,307.0,Low,Average
B-25932,2018-01-04,Bhutekar,Madhya Pradesh,Indore,B-25858,294,109,7,Electronics,Accessories,EMI,2018.0,January,1.0,4.0,Thursday,37.07,42.0,Low Value,Profit,294,1,109,Low Value,Medium Profit,294.0,294.0,Low,Average
B-25990,2018-02-02,Mugdha,Delhi,Delhi,B-25861,216,-83,3,Electronics,Electronic Games,COD,2018.0,February,1.0,2.0,Friday,-38.43,72.0,Low Value,Loss,216,1,-83,Low Value,Loss,216.0,216.0,High,Average
B-25615,2018-04-15,Bhavna,Sikkim,Gangtok,B-25661,58,-42,2,Furniture,Chairs,Debit Card,2018.0,April,2.0,15.0,Sunday,-72.41,29.0,Low Value,Loss,267,3,-74,Low Value,Loss,89.0,267.0,High,Average
B-26031,2018-02-22,Deepak,Madhya Pradesh,Bhopal,B-25943,48,20,4,Clothing,Stole,UPI,2018.0,February,1.0,22.0,Thursday,41.67,12.0,Low Value,Profit,338,3,101,Low Value,Medium Profit,112.67,338.01,Low,Average
B-25801,2018-10-01,Aryan,Madhya Pradesh,Bhopal,B-25955,54,14,3,Clothing,T-shirt,UPI,2018.0,October,4.0,1.0,Monday,25.93,18.0,Low Value,Profit,54,1,14,Low Value,Medium Profit,54.0,54.0,Low,Average
B-25833,2018-10-29,Krishna,Madhya Pradesh,Indore,B-26051,216,50,4,Clothing,Stole,COD,2018.0,October,4.0,29.0,Monday,23.15,54.0,Low Value,Profit,216,1,50,Low Value,Medium Profit,216.0,216.0,Low,Average
B-26077,2018-03-22,Divsha,Rajasthan,Jaipur,B-25999,215,-30,2,Clothing,Saree,COD,2018.0,March,1.0,22.0,Thursday,-13.95,107.5,Low Value,Loss,702,3,120,Low Value,Loss,234.0,702.0,High,Average
B-25936,2018-01-05,Nikhil,Punjab,Chandigarh,B-26083,43,8,3,Clothing,Leggings,COD,2018.0,January,1.0,5.0,Friday,18.6,14.33,Low Value,Profit,43,1,8,Low Value,Medium Profit,43.0,43.0,Low,Average
B-25938,2018-01-05,Shikhar,Himachal Pradesh,Simla,B-25950,136,-33,5,Clothing,Saree,COD,2018.0,January,1.0,5.0,Friday,-24.26,27.2,Low Value,Loss,795,2,-70,Low Value,Loss,397.5,795.0,High,Average
B-25716,2018-07-11,Surabhi,Tamil Nadu,Chennai,B-25625,59,-30,3,Clothing,Leggings,Debit Card,2018.0,July,3.0,11.0,Wednesday,-50.85,19.67,Low Value,Loss,1805,3,-66,Low Value,Loss,601.67,1805.01,High,Average
B-25740,2018-08-03,Rane,Maharashtra,Mumbai,B-26055,213,4,14,Clothing,Shirt,COD,2018.0,August,3.0,3.0,Friday,1.88,15.21,Low Value,Profit,213,1,4,Low Value,Medium Profit,213.0,213.0,Low,Average
B-25763,2018-08-27,Noshiba,Gujarat,Ahmedabad,B-26023,59,21,2,Clothing,Stole,Debit Card,2018.0,August,3.0,27.0,Monday,35.59,29.5,Low Value,Profit,59,1,21,Low Value,Medium Profit,59.0,59.0,Low,Average
B-25872,2018-11-22,Saurabh,Maharashtra,Mumbai,B-26010,55,3,3,Clothing,T-shirt,COD,2018.0,November,4.0,22.0,Thursday,5.45,18.33,Low Value,Profit,129,2,32,Low Value,Medium Profit,64.5,129.0,Low,Average
B-25879,2018-11-24,Siddharth,Madhya Pradesh,Indore,B-25955,294,62,9,Clothing,T-shirt,EMI,2018.0,November,4.0,24.0,Saturday,21.09,32.67,Low Value,Profit,1841,2,402,Low Value,Medium Profit,920.5,1841.0,Low,Average
B-25926,2018-12-30,Dipali,Madhya Pradesh,Indore,B-25900,210,62,2,Electronics,Phones,COD,2018.0,December,4.0,30.0,Sunday,29.52,105.0,Low Value,Profit,210,1,62,Low Value,Medium Profit,210.0,210.0,Low,Average
B-26074,2018-03-21,Bharat,Gujarat,Ahmedabad,B-26089,59,24,6,Clothing,Kurti,Debit Card,2018.0,March,1.0,21.0,Wednesday,40.68,9.83,Low Value,Profit,290,3,-12,Low Value,Medium Profit,96.67,290.01,Low,Average
B-25627,2018-04-23,Hitika,Madhya Pradesh,Indore,B-25655,396,-31,9,Clothing,Saree,COD,2018.0,April,2.0,23.0,Monday,-7.83,44.0,Low Value,Loss,1175,3,184,Low Value,Loss,391.67,1175.01,High,Average
B-25940,2018-01-06,Vivek,Goa,Goa,B-25979,284,45,2,Furniture,Bookcases,EMI,2018.0,January,1.0,6.0,Saturday,15.85,142.0,Low Value,Profit,284,1,45,Low Value,Medium Profit,284.0,284.0,Low,Average
B-26047,2018-03-04,Ashmi,Madhya Pradesh,Indore,B-26002,276,52,5,Clothing,Saree,EMI,2018.0,March,1.0,4.0,Sunday,18.84,55.2,Low Value,Profit,517,2,-25,Low Value,Medium Profit,258.5,517.0,Low,Average
B-26069,2018-03-17,Sanskriti,West Bengal,Kolkata,B-25635,23,2,2,Clothing,Skirt,UPI,2018.0,March,1.0,17.0,Saturday,8.7,11.5,Low Value,Profit,890,2,253,Low Value,Medium Profit,445.0,890.0,Low,Average
B-26027,2018-02-20,Sagar,Nagaland,Kohima,B-26084,209,-63,4,Electronics,Electronic Games,COD,2018.0,February,1.0,20.0,Tuesday,-30.14,52.25,Low Value,Loss,929,3,-65,Low Value,Loss,309.67,929.01,High,Average
B-25963,2018-01-19,Pratiksha,Maharashtra,Mumbai,B-25998,50,-28,5,Furniture,Furnishings,COD,2018.0,January,1.0,19.0,Friday,-56.0,10.0,Low Value,Loss,50,1,-28,Low Value,Loss,50.0,50.0,High,Average
B-25922,2018-12-26,Akshata,Gujarat,Surat,B-25872,57,27,2,Clothing,Shirt,COD,2018.0,December,4.0,26.0,Wednesday,47.37,28.5,Low Value,Profit,57,1,27,Low Value,Medium Profit,57.0,57.0,Low,Average
B-25866,2018-11-16,Komal,Himachal Pradesh,Simla,B-25795,276,-21,2,Electronics,Phones,EMI,2018.0,November,4.0,16.0,Friday,-7.61,138.0,Low Value,Loss,308,2,-37,Low Value,Loss,154.0,308.0,High,Average
B-25607,2018-04-06,Sonakshi,Jammu and Kashmir,Kashmir,B-25902,268,6,2,Furniture,Bookcases,UPI,2018.0,April,2.0,6.0,Friday,2.24,134.0,Low Value,Profit,614,3,-49,Low Value,Medium Profit,204.67,614.01,Low,Average
B-25775,2018-09-08,Duhita,Haryana,Chandigarh,B-25650,269,111,3,Clothing,Trousers,EMI,2018.0,September,3.0,8.0,Saturday,41.26,89.67,Low Value,Profit,269,1,111,Low Value,Medium Profit,269.0,269.0,Low,Average
B-25998,2018-02-04,Anmol,Rajasthan,Udaipur,B-25957,209,2,1,Clothing,Saree,COD,2018.0,February,1.0,4.0,Sunday,0.96,209.0,Low Value,Profit,209,1,2,Low Value,Medium Profit,209.0,209.0,Low,Average
B-26062,2018-03-15,Tushina,Goa,Goa,B-25793,60,-12,4,Clothing,Hankerchief,Debit Card,2018.0,March,1.0,15.0,Thursday,-20.0,15.0,Low Value,Loss,393,2,-27,Low Value,Loss,196.5,393.0,High,Average
B-25722,2018-07-17,Inderpreet,Himachal Pradesh,Simla,B-25654,269,-86,2,Electronics,Electronic Games,EMI,2018.0,July,3.0,17.0,Tuesday,-31.97,134.5,Low Value,Loss,269,1,-86,Low Value,Loss,269.0,269.0,High,Average
B-25776,2018-09-09,Mousam,Maharashtra,Mumbai,B-25750,208,-25,2,Clothing,Saree,COD,2018.0,September,3.0,9.0,Sunday,-12.02,104.0,Low Value,Loss,208,1,-25,Low Value,Loss,208.0,208.0,High,Average
B-26032,2018-02-22,Monisha,Rajasthan,Jaipur,B-25835,27,2,2,Clothing,Leggings,UPI,2018.0,February,1.0,22.0,Thursday,7.41,13.5,Low Value,Profit,620,3,135,Low Value,Medium Profit,206.67,620.01,Low,Average
B-25705,2018-06-30,Shweta,Madhya Pradesh,Indore,B-25652,206,-206,3,Clothing,Saree,COD,2018.0,June,2.0,30.0,Saturday,-100.0,68.67,Low Value,Loss,1156,3,-64,Low Value,Loss,385.33,1155.99,High,Average
B-25628,2018-04-24,Pooja,Bihar,Patna,B-26018,61,8,4,Clothing,Hankerchief,Debit Card,2018.0,April,2.0,24.0,Tuesday,13.11,15.25,Low Value,Profit,823,4,236,Low Value,Medium Profit,205.75,823.0,Low,Average
B-25733,2018-07-28,Dhirajendu,Maharashtra,Mumbai,B-25750,212,-24,2,Furniture,Chairs,COD,2018.0,July,3.0,28.0,Saturday,-11.32,106.0,Low Value,Loss,212,1,-24,Low Value,Loss,212.0,212.0,High,Average
B-25647,2018-05-03,Sharda,Kerala,Thiruvananthapuram,B-25840,262,64,6,Clothing,Saree,EMI,2018.0,May,2.0,3.0,Thursday,24.43,43.67,Low Value,Profit,312,2,49,Low Value,Medium Profit,156.0,312.0,Low,Average
B-25790,2018-09-23,Sajal,Bihar,Patna,B-25756,204,276,3,Furniture,Bookcases,COD,2018.0,September,3.0,23.0,Sunday,135.29,68.0,Low Value,Profit,204,1,276,Low Value,Medium Profit,204.0,204.0,Low,Average
B-25709,2018-07-01,Aakanksha,Madhya Pradesh,Indore,B-25777,59,-46,7,Clothing,T-shirt,UPI,2018.0,July,3.0,1.0,Sunday,-77.97,8.43,Low Value,Loss,59,1,-46,Low Value,Loss,59.0,59.0,High,Average
B-25911,2018-12-15,Phalguni,Madhya Pradesh,Bhopal,B-25750,199,-18,2,Clothing,Saree,COD,2018.0,December,4.0,15.0,Saturday,-9.05,99.5,Low Value,Loss,199,1,-18,Low Value,Loss,199.0,199.0,High,Average
B-25774,2018-09-07,Snehal,Punjab,Chandigarh,B-25823,59,6,1,Electronics,Accessories,UPI,2018.0,September,3.0,7.0,Friday,10.17,59.0,Low Value,Profit,59,1,6,Low Value,Medium Profit,59.0,59.0,Low,Average
B-26042,2018-02-28,Manish,Himachal Pradesh,Simla,B-26096,45,9,3,Clothing,Leggings,UPI,2018.0,February,1.0,28.0,Wednesday,20.0,15.0,Low Value,Profit,220,2,86,Low Value,Medium Profit,110.0,220.0,Low,Average
B-25815,2018-10-10,Harsh,Nagaland,Kohima,B-25757,211,19,8,Clothing,Stole,COD,2018.0,October,4.0,10.0,Wednesday,9.0,26.38,Low Value,Profit,1381,3,18,Low Value,Medium Profit,460.33,1380.99,Low,Average
B-25822,2018-10-18,Tejas,Karnataka,Bangalore,B-25698,65,-16,2,Electronics,Phones,Debit Card,2018.0,October,4.0,18.0,Thursday,-24.62,32.5,Low Value,Loss,65,1,-16,Low Value,Loss,65.0,65.0,High,Average
B-26075,2018-03-21,Pearl,Maharashtra,Pune,B-25710,25,0,4,Clothing,Skirt,UPI,2018.0,March,1.0,21.0,Wednesday,0.0,6.25,Low Value,Break Even,201,2,-13,Low Value,Loss,100.5,201.0,Low,Average
B-25783,2018-09-15,Shivangi,Madhya Pradesh,Indore,B-25994,196,-7,5,Electronics,Phones,COD,2018.0,September,3.0,15.0,Saturday,-3.57,39.2,Low Value,Loss,953,2,364,Low Value,Loss,476.5,953.0,High,Average
B-26046,2018-03-04,Nishi,Maharashtra,Mumbai,B-25950,261,13,6,Clothing,Shirt,Credit Card,2018.0,March,1.0,4.0,Sunday,4.98,43.5,Low Value,Profit,856,2,305,Low Value,Medium Profit,428.0,856.0,Low,Average
B-25690,2018-06-15,Gunjan,Madhya Pradesh,Indore,B-25653,195,-117,5,Electronics,Phones,COD,2018.0,June,2.0,15.0,Friday,-60.0,39.0,Low Value,Loss,195,1,-117,Low Value,Loss,195.0,195.0,High,Average
B-25706,2018-07-01,Swetlana,Goa,Goa,B-25785,192,-146,3,Clothing,Saree,COD,2018.0,July,3.0,1.0,Sunday,-76.04,64.0,Low Value,Loss,192,1,-146,Low Value,Loss,192.0,192.0,High,Average
B-25736,2018-07-31,Akshat,Maharashtra,Mumbai,B-25863,189,87,7,Clothing,Stole,COD,2018.0,July,3.0,31.0,Tuesday,46.03,27.0,Low Value,Profit,189,1,87,Low Value,Medium Profit,189.0,189.0,Low,Average
B-25720,2018-07-15,Namrata,Punjab,Chandigarh,B-25959,32,2,2,Clothing,Kurti,UPI,2018.0,July,3.0,15.0,Sunday,6.25,16.0,Low Value,Profit,32,1,2,Low Value,Medium Profit,32.0,32.0,Low,Average
B-25907,2018-12-11,Jaydeep,Madhya Pradesh,Bhopal,B-25991,188,13,7,Clothing,Shirt,COD,2018.0,December,4.0,11.0,Tuesday,6.91,26.86,Low Value,Profit,188,1,13,Low Value,Medium Profit,188.0,188.0,Low,Average
B-25719,2018-07-12,Rashmi,Madhya Pradesh,Indore,B-25680,73,-25,3,Clothing,Saree,COD,2018.0,July,3.0,12.0,Thursday,-34.25,24.33,Low Value,Loss,330,2,-22,Low Value,Loss,165.0,330.0,High,Average
B-26013,2018-02-13,Jahan,Madhya Pradesh,Bhopal,B-25910,259,47,5,Clothing,Hankerchief,Credit Card,2018.0,February,1.0,13.0,Tuesday,18.15,51.8,Low Value,Profit,394,3,-65,Low Value,Medium Profit,131.33,393.99,Low,Average
B-26044,2018-03-02,Sanjay,Goa,Goa,B-25737,187,-15,3,Clothing,Trousers,COD,2018.0,March,1.0,2.0,Friday,-8.02,62.33,Low Value,Loss,683,3,-6,Low Value,Loss,227.67,683.01,High,Average
B-25649,2018-05-05,Rachna,Haryana,Chandigarh,B-25853,26,11,2,Clothing,Hankerchief,UPI,2018.0,May,2.0,5.0,Saturday,42.31,13.0,Low Value,Profit,88,2,19,Low Value,Medium Profit,44.0,88.0,Low,Average
B-25658,2018-05-14,Shefali,Rajasthan,Jaipur,B-26097,185,-26,6,Furniture,Chairs,COD,2018.0,May,2.0,14.0,Monday,-14.05,30.83,Low Value,Loss,636,2,-1,Low Value,Loss,318.0,636.0,High,Average
B-25672,2018-05-28,Akanksha,Andhra Pradesh,Hyderabad,B-25875,248,8,2,Clothing,Saree,Credit Card,2018.0,May,2.0,28.0,Monday,3.23,124.0,Low Value,Profit,248,1,8,Low Value,Medium Profit,248.0,248.0,Low,Average
B-25624,2018-04-22,Vini,Karnataka,Bangalore,B-26031,67,9,4,Clothing,Leggings,Debit Card,2018.0,April,2.0,22.0,Sunday,13.43,16.75,Low Value,Profit,546,3,84,Low Value,Medium Profit,182.0,546.0,Low,Average
B-25884,2018-11-28,Sumeet,Maharashtra,Mumbai,B-25773,248,-70,3,Furniture,Chairs,Credit Card,2018.0,November,4.0,28.0,Wednesday,-28.23,82.67,Low Value,Loss,248,1,-70,Low Value,Loss,248.0,248.0,High,Average
B-25641,2018-04-27,Parishi,West Bengal,Kolkata,B-25840,246,61,2,Furniture,Bookcases,Credit Card,2018.0,April,2.0,27.0,Friday,24.8,123.0,Low Value,Profit,1745,2,300,Low Value,Medium Profit,872.5,1745.0,Low,Average
B-25841,2018-11-01,Ashvini,Maharashtra,Mumbai,B-25908,179,-25,5,Clothing,Kurti,COD,2018.0,November,4.0,1.0,Thursday,-13.97,35.8,Low Value,Loss,179,1,-25,Low Value,Loss,179.0,179.0,High,Average
B-25980,2018-01-27,Shweta,Rajasthan,Udaipur,B-26041,176,-28,5,Furniture,Furnishings,COD,2018.0,January,1.0,27.0,Saturday,-15.91,35.2,Low Value,Loss,1156,3,-64,Low Value,Loss,385.33,1155.99,High,Average
B-26012,2018-02-13,Pearl,Maharashtra,Pune,B-26010,176,-13,5,Furniture,Furnishings,COD,2018.0,February,1.0,13.0,Tuesday,-7.39,35.2,Low Value,Loss,201,2,-13,Low Value,Loss,100.5,201.0,High,Average
B-26029,2018-02-20,Ramesh,Gujarat,Ahmedabad,B-25640,68,-62,2,Clothing,Trousers,Debit Card,2018.0,February,1.0,20.0,Tuesday,-91.18,34.0,Low Value,Loss,539,3,144,Low Value,Loss,179.67,539.01,High,Average
B-26071,2018-03-19,Subhashree,Jammu and Kashmir,Kashmir,B-25794,176,37,6,Electronics,Accessories,COD,2018.0,March,1.0,19.0,Monday,21.02,29.33,Low Value,Profit,518,2,-66,Low Value,Medium Profit,259.0,518.0,Low,Average
B-25646,2018-05-01,Sonal,Bihar,Patna,B-25987,88,11,7,Clothing,Hankerchief,UPI,2018.0,May,2.0,1.0,Tuesday,12.5,12.57,Low Value,Profit,113,2,13,Low Value,Medium Profit,56.5,113.0,Low,Average
B-25677,2018-06-02,Ekta,West Bengal,Kolkata,B-25615,68,20,5,Clothing,Hankerchief,Debit Card,2018.0,June,2.0,2.0,Saturday,29.41,13.6,Low Value,Profit,414,2,128,Low Value,Medium Profit,207.0,414.0,Low,Average
B-25759,2018-08-23,Soumya,Sikkim,Gangtok,B-25997,231,99,2,Electronics,Electronic Games,Credit Card,2018.0,August,3.0,23.0,Thursday,42.86,115.5,Low Value,Profit,727,2,20,Low Value,Medium Profit,363.5,727.0,Low,Average
B-26059,2018-03-12,Rachna,Haryana,Chandigarh,B-25981,62,8,2,Clothing,T-shirt,UPI,2018.0,March,1.0,12.0,Monday,12.9,31.0,Low Value,Profit,88,2,19,Low Value,Medium Profit,44.0,88.0,Low,Average
B-25632,2018-04-25,Manish,Himachal Pradesh,Simla,B-25791,175,77,3,Clothing,Saree,COD,2018.0,April,2.0,25.0,Wednesday,44.0,58.33,Low Value,Profit,220,2,86,Low Value,Medium Profit,110.0,220.0,Low,Average
B-26079,2018-03-22,Hazel,Karnataka,Bangalore,B-25986,71,4,5,Clothing,Leggings,Debit Card,2018.0,March,1.0,22.0,Thursday,5.63,14.2,Low Value,Profit,583,3,-70,Low Value,Medium Profit,194.33,582.99,Low,Average
B-25674,2018-05-28,Mahima,Maharashtra,Pune,B-25652,174,-70,3,Electronics,Accessories,COD,2018.0,May,2.0,28.0,Monday,-40.23,58.0,Low Value,Loss,2155,3,173,Low Value,Loss,718.33,2154.99,High,Average
B-25965,2018-01-21,Saloni,West Bengal,Kolkata,B-25952,173,69,3,Furniture,Chairs,COD,2018.0,January,1.0,21.0,Sunday,39.88,57.67,Low Value,Profit,173,1,69,Low Value,Medium Profit,173.0,173.0,Low,Average
B-25732,2018-07-27,Anubhaw,Karnataka,Bangalore,B-25898,171,2,2,Electronics,Electronic Games,COD,2018.0,July,3.0,27.0,Friday,1.17,85.5,Low Value,Profit,171,1,2,Low Value,Medium Profit,171.0,171.0,Low,Average
B-25834,2018-10-29,Ananya,Andhra Pradesh,Hyderabad,B-25785,268,-25,3,Clothing,Saree,COD,2018.0,October,4.0,29.0,Monday,-9.33,89.33,Low Value,Loss,268,1,-25,Low Value,Loss,268.0,268.0,High,Average
